match_id,home_team,away_team,top_factors_favoring_home,top_factors_favoring_draw,top_factors_favoring_away,top_factors_affecting_scoreline,market_disagreement_explanation,squad_injury_explanation,schedule_congestion_explanation,uncertainty_explanation,data_quality_notes,model_version,generated_at
LALIGA2627_MW04_035_RCDEspanyoldeBarcelona_SevillaFC,RCD Espanyol de Barcelona,Sevilla FC,Dixon-Coles attack/defense edge (lambda=1.46 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.06 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=1.0, congestion_diff=-1 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW04_036_GetafeCF_CeltaVigo,Getafe CF,Celta Vigo,Dixon-Coles attack/defense edge (lambda=0.96 expected goals) plus home advantage.,Scoreline entropy 2.51 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=0.88 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=3.0, congestion_diff=-1 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW04_034_ElcheCF_RealSociedad,Elche CF,Real Sociedad,Dixon-Coles attack/defense edge (lambda=1.63 expected goals) plus home advantage.,Scoreline entropy 3.10 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.43 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=6.0, congestion_diff=-1 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_049_SevillaFC_ValenciaCF,Sevilla FC,Valencia CF,Dixon-Coles attack/defense edge (lambda=1.47 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.02 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_046_R.RacingClub_DeportivoAlavés,R. Racing Club,Deportivo Alavés,Dixon-Coles attack/defense edge (lambda=1.78 expected goals) plus home advantage.,Scoreline entropy 3.28 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.79 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_045_CAOsasuna_RCDEspanyoldeBarcelona,CA Osasuna,RCD Espanyol de Barcelona,Dixon-Coles attack/defense edge (lambda=1.35 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.04 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_041_AthleticClub_ElcheCF,Athletic Club,Elche CF,Dixon-Coles attack/defense edge (lambda=1.74 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.99 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=3.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_047_RealMadrid_RayoVallecano,Real Madrid,Rayo Vallecano,Dixon-Coles attack/defense edge (lambda=2.35 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.69 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=1.0, congestion_diff=-1 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_042_CeltaVigo_MálagaCF,Celta Vigo,Málaga CF,Dixon-Coles attack/defense edge (lambda=1.58 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.37 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_044_LevanteUD_FCBarcelona,Levante UD,FC Barcelona,Dixon-Coles attack/defense edge (lambda=1.12 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.66 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_043_GetafeCF_RCDeportivo,Getafe CF,RC Deportivo,Dixon-Coles attack/defense edge (lambda=1.13 expected goals) plus home advantage.,Scoreline entropy 2.73 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.08 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-2.0, congestion_diff=0 (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see la_liga_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_048_RealSociedad_AtléticodeMadrid,Real Sociedad,Atlético de Madrid,Dixon-Coles attack/defense edge (lambda=1.34 expected goals) plus home advantage.,Scoreline entropy 3.07 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.65 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-3.0, congestion_diff=1 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW05_050_VillarrealCF_RealBetis,Villarreal CF,Real Betis,Dixon-Coles attack/defense edge (lambda=1.91 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.30 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW06_060_RealSociedad_CeltaVigo,Real Sociedad,Celta Vigo,Dixon-Coles attack/defense edge (lambda=1.63 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.28 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=2.0, congestion_diff=-1 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW06_059_RayoVallecano_RCDEspanyoldeBarcelona,Rayo Vallecano,RCD Espanyol de Barcelona,Dixon-Coles attack/defense edge (lambda=1.31 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.98 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=-1.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
LALIGA2627_MW06_051_DeportivoAlavés_ValenciaCF,Deportivo Alavés,Valencia CF,Dixon-Coles attack/defense edge (lambda=1.50 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.95 expected goals).,"Fitted home advantage log-coefficient=0.296, low-score correlation rho=-0.005.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=0.0, congestion_diff=0 (matches in last 7 days, home minus away).",Both clubs have substantial recent La Liga history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T07:42:11+00:00
